a              6 
spying  sp9IN 
square         skw* 
squares	skw*z 
squarular	skw*y6lR 
squash        skwOS 
squashed	skwOSt 
squashie       skwOSi 
squashies      skwOSiz 
squashing      skwOSIN
squawky	skwOki 
squeak         skwik 
squeaked	skwikt 
squeaker	skwikR 
squeaking	skwikIN
squeaks	skwiks 
squeaky	skwiki 
squeal	skwil 
squealed	skwild 
squeeze         skwiz 
squeezed       skwizd 
squeezes      skwiz6z 
squeezing      skwizIN 
squid	skwId 
squinting  skwIntIN 
squirm	skw3m 
squirming	skw3mIN 
squirmy	skw3mi 
squirrel       skw3L 
squirrellie	skw3Li 
squirrellies	skw3Liz 
squirrels      skw3Lz 
squirt	skw3t 
squirted	skw3t6d 
squirting	skw3tIN 
squish	skwIS 
squished	skwISt 
squishing	skwISIN 
squishy	skwISi 
ssh             S 
stable   stebL 
stack          st&k 
stacked        st&kt 
stacking       st&kIN 
stacks         st&ks 
stage          steG 
stages         steGIz 
stain	sten 
stair	st*z 
stairs          st*z 
stale	stel 
stale	stel 
stalking	stOkIN 
stall	stOl 
stamp	st&mp 
stamps	st&mps
stance	st&nts 
stand          st&nd 
standing       st&ndIN 
standpoint	st&ndp7nt 
stands	st&ndz 
staples	stepLz 
star           st# 
starch	st#c 
stare	st* 
starfish	st#fIS 
staring	st*IN 
stars          st#z 
start          st#t 
started        st#tId 
starting       st#tIN 
startle	st#tL 
startled	st#tLd 
starts         st#ts 
starve          st#v 
starved        st#vd 
starves          st#vz 
starving        st#vIN 
stash	st&S 
static	st&tIk 
staticing@n  st&tIkIN 
staticky	st&tIki 
staticling@n	st&tIk  klIN 
station	steS~ 
statue	st&cu 
stay           ste 
stayed	sted 
staying	steIN 
stays          stez 
steadfast	stEdf&st 
steadier	stEdiR 
steady	stEdi 
steak          stek 
steak's        steks 
steal            stil 
stealing       stilIN 
steals          stilz 
steam          stim 
steamed	stImd 
steep	stIp 
steer          st( 
steering	st(IN 
stegosaurus    stEg6s%6s 
stem	stEm 
step	stEp 
stephanie	stEf6ni 
stepped	stEpt 
stepping	stEpIN 
steps           stEps 
stereo	st*io 
stereos        st*ioz 
steve           stiv 
steven	stiv~ 
stew	stu 
stick          stIk 
sticker	stIkR 
stickers  stIkRz 
stickie  stIki 
stickies	stIkiz 
sticking       stIkIN 
stickle   stIkL 
stickleback	stIkLb&k 
sticks         stIks 
sticky	stIki 
stikle	stIkL 
stile	st9L 
still          stIl 
stimulated	stImyulet6d 
sting	stIN 
stingy	stInGi 
stink         stINk 
stinkaroosies	stINk6ruziz 
stinker	stINkR 
stinkier	stINkiR 
stinkies	stINkiz 
stinkiest	stINki6st 
stinking	stINkIN 
stinkpot      stINkpat 
stinks	stINks 
stinky      stINki 
stir	st3 
stirring	st3IN 
stirs		st3z
stitches	stIc6z 
stock          stak 
stocking	stOkIN 
stole	stol 
stomach        stAm6k 
stomachache	stAm6kek 
stomp	stamp 
stomped	stampt 
stomping	stampIN 
stoneham       stonM 
stones	stonz 
stood          stUd 
stool	stul 
stool's	stulz
stop           stap 
stopped        stapt 
stopper	stapR 
stopping	stapIN 
stops	staps 
store          st% 
stores         st%z 
stories        st%iz 
storm          st%m 
stormy	st#mi 
story          st%i 
storybook	st#ibUk 
stout	stQt 
stove          stov 
straight       stret 
straighten	stret6n 
straightened	stret6nd 
straightens	stret6nz 
straining	strenIN 
strange        strenG 
stranger	strenGR 
strap          str&p 
strapped     str&pt 
straps         str&ps 
straw	strO 
strawberries   strOb*iz 
strawberry     strOb*i 
streaks	strIks 
stream	strIm 
street         strit 
streetlight     stritl9t 
streetlights    stritl9ts 
streets        strits 
strength	strENT 
strengthening	strENT6nIN 
stress           strEs 
stressed        strEst 
stretch	strEc 
stretches	strEc6z 
stretching	strEcIN 
strike	str9k 
string	strIN 
stringing	strININ 
strings        strINz 
strip 	strIp 
stripe	str9p 
striped        str9pt 
stroke	strok 
stroll	strol 
stroller       strolR 
strong          stON 
stronger       strONR 
struck	strAk 
structure      strAkcR 
struggle       strAgL 
struggled	strAgLd 
strum	strAm 
stubborn	stAb3n 
stuck          stAk 
studies       stAdiz 
studio	studio 
study           stAdi 
studying	stAdiIN 
stuff          stAf 
stuffed        stAft 
stuffy	stAfi 
stung	stAN 
stupid         stupId 
sturdy	st3di 
stutter	stAtR 
style             st9l 
styling	st9lIN 
stylish	st9lIS 
stylus	st9l6s
styrofoam	st9r6fom 
sub	sAb 
subject        sAbGIkt 
substitute	sAbstItut 
substituted    sAbstItutId 
succeed	sAksid 		
successful     s6ksEsfL 
successfully	sAksEsfLi 
such           sAc 
suchi          suci 
suck              sAk 
sucked           sAkt 
sucker	sAkR 
sucking        sAkIN 
sucks          sAks 
suction	sAkS~ 
sudden         sAd~ 
suddenly       sAd~li 
suds	sAdz 
sudsies	sAdsiz 
sudsy	sAdsi 
sue            su 
sued           sud 
sues           suz 
sugar          SUgR 
sugarpie	SUgRp9 
suggest	s6GEst 
suggestion     s6gGEsc~ 
suing         suIN 
suit           sut 
suitcase	sutkes 
suits          suts 
sultan  sAlt~ 
sultan's	sAlt~z 
sultans	sAlt~z 
sultans's  sAlt~z6z 
summer         sAmR 
summer's	sAmRz 
summers        sAmRz 
summertime	sAmRt9m 
summoned	sAm~d 
sumpin	sAmpIn 
sun            sAn 
sun's	sAnz 
sunblock	sAnblOk 
sunburn	sAnb3n 
sunday	sAnde 
sunflower      sAnflQR 
sunflowers	sAnflQRz 
sunglasses	sAngl&sIz 
sunny	sAni 
sunscreen	sAnskrin 
sunscreens	sAnskrInz 
sunshine	sAnS9n 
suntan	sAnt&n 
super          supR 
superman	supRm&n 
supper         sApR 
supper's	sApRz 
supplement	sApl6m~t 
supplies	sApl9z 
supply         s6pl9 
suppose	sApoz 
supposed       s6pozd 
sure           S3 
surely	s3li 
surface        s3fIs 
surprise	s3pr9z 
surprised      sRpr9zd 
surprising	s3pr9zIN 
surrounded	s3Qnd6d 
survey	s3ve 
survive	s3v9v 
survivor	s3v9vR 
susan	suz~ 
susie          suzi 
suspender	sAspEndR 
suspenders     s6spEndR 
suspicious	sAspIS6s 
susy           suzi 
suzie          suzi 
suzy           suzi 
swallow       swalo 
swallowed    swalod 
swallowing    swalowIN 
swallows        swaloz 
swam	sw&m 
swan	swan 
swans	swanz 
sways	swez
swear	sw* -W
swearie	sw*i 
sweat          swEt 
sweater        swEtR 
sweaters       swEtRz 
sweatpants    swEtp&nts 
sweatshirt	swEtS3t 
sweatshirts   swEtS3ts 
sweatsuit	swEtsut 
sweaty	swEti 
sweep	swip 
sweeped	swipt 
sweeper	swipR
sweepie	swipi 
sweeping	swipIN 
sweeps	swips 	
sweet          swit 
sweeta	swit6 
sweeterpeters	switR  pitRz 
sweeters	switRz 
sweeterspeters	switRz  pitRz 
sweetest	swit6st 
sweetheart     swith#t 
sweetie         switi 
sweetiepie	switi  p9 
sweetiepies	switi  p9z 
sweeties	switiz 
sweetiest	switiEst 
sweetpea	swit  pi 
sweets	swits 
sweetsies	switsiz 
sweetum	switAm 
sweetums	switAmz 
swell	swEl 
swell	swEl 
swelling	swElIN 
swelling	swElIN 
swept	swEpt 
swim           swIm 
swimmer	swImR 
swimming       swImIN 
swimmingpool	swImIN  pul 
swims	swImz 
swimsuit	swImsUt 
swing          swIN 
swingie	swINgi 
swinging       swININ 
swings         swINz 
swish	swIS 
switch	swIc 
switched	swIct 
swollen	swol~ 
swoosh	swUS 
sydney's	sIdniz 
sylvester	sIlvEstR 
symbiotic      sImbiatIk 
symphony        sImf6ni 
syndrome	sIndrOm 
synthesized	sInT6s9zd 
syrup	s(Ap 
system	sIstM 
t                ti 
t@l            ti 
ta             ta 
tab	t&b 
tabitha	t&bIT6 
tabitha's	t&bIT6z 
table          tebL 
tablecloth	tebLklaT 
tablespoon	tebLspun 
tabs          t&bz 
tad	t&d 
tadah	t6da 
tag	t&g 
tags	t&gz 	
tail           tel 
tail's	tela 
tails	telz 
take           tek 
taken          tek~ 
takes          teks 
taking         tekIN 
talk           tOk 
talkative      tOk6tIv 
talked         tOkt 
talker	tOkR 
talking        tOkIN 
talks          tOks 
tall           tOl 
taller	tOLR 
tallest	tOlEst 
tambourine	t&mb3in 
tan	t&n 
tangerine        t&nGRin 
tangerines        t&nGRinz 
tangled	t&NgLd 
tangling       t&NglIN 
tanish          t&nIS 
tank           t&Nk 
tantrum	t&ntrAm 
tantrums	t&ntrAmz 
tap           t&p 
tape           tep 
taped	tept 
tapemeasure	tepmEs) 
taperecorded	teprEk%dEd
taperecorder	teprEk%dR
taperecorder's	teprEk%dRz 
taperecording	teprEk%dIN 
tapes	teps 
taping	tepIN 	
tapioca          t&piok6
tapioca's	 t&piok6z 
tapped      t&pt 
tapping     t&pIN 
taps            t&ps 
tar	t# 
target	t#g6t 
tart            t&t 
tarts           t%ts 
tarzan	t#z~ 
tasmanian	t&zmeni~ 
taste          test 
tasted	test6d 
tastes         tests 
tasting	testIn 
tasty          testi 
tata           t&t& 
tata's         t&t&z 
tata@q	tOtO 
taters	tetRz 
tattoos	t&tuz 
taught         tOt 
taxi	t&ksi 
taxis	t&ksiz 
taz	t&z 
tea            ti 
teach          tic 
teacher        ticR 
teacher's	tIcRz 
teaching       ticIN 
team	tim 
teapot	tipat 
tear           t( 
tearing	t*IN 
tears          t(z 
teakettle      tikEtL
teas           tiz 
teasing	tizIN 
teaspoon	tispun 
teaspoonfuls	tispunfLz 
technical	tEknIkL 
technically	tEknIkli 
teddies	tEdiz 
teddy         tEdi 
teddybear     tEdib*
tee             ti 
teefers	tifRz 
teenager	tineGR 
teenie	tini 
teensie	tinsi 
teeny	tini 
teenyweeny	tiniwini 
teepy	tipi 
teeth          tiT 
teether	tiTR 
teethers	tiTRz 
teethie	tiTi 
teethies	tiTiz 
teething	tiTIN 
telemarketing	tEl6m#kEtIN 
telephone      tEl6fon 
telephone's    tEl6fonz 
telephones	tEl6fonz 
teletubbies     tEl6tAbiz 
teletubby        tEl6tAbi 
television     tEl6vIZ~ 
televisions    tEl6vIZ~z
televisionset  tEl6vIZ~ sEt 
tell           tEl 
telling        tElIN 
tells          tElz 
telly	tEli 
temper	tEmpR 
temperature	tEmpr6c) 
tempt	tEmpt 
ten            tEn 
tend           tEnd 
tender        tEndR 
tenderness   tEndRn6s 
tending	tEndIN 
tennis         tEnIs 
tense	tEnts 
tent	tEnt 
tenth	tEnT 
tents          tEnts
tequita	       t6kita 
term           t3m 
terms          t3mz 
terri	t*i 
terri's	t*iz 
terrible       t*6bL 
terribly       t*6bli 
terrific	t6rIfIk 
terrorizing	tEr39zIN 
terry	t*i 
terry's	t*iz 
test           tEst 
tested         tEstId 
testing	tEstIN  
than           D&n 
thank          T&Nk 
thanked	T&Nkt 
thanking	T&NkIN 
thanks	T&Nks 
thankyou	T&Nkyu 
that           D&t 
that'd	D&t6d 
that'll         D&tL 
that's         D&ts 
thaw	TO 
the            D6 
thee	Di 
theif	TIf 
their          D* 
theirs	D*z 	
them           DEm 
them's         DEmz 
themselves	DEmsElvz 
then           DEn 
theodore	Ti6d%
there          D* 
there'll	D*L 
there's        D*z 
therefore	D*f% 
theresa	t6ris6 
thermometer	TRmam6tR 	
these          Diz 
they           De 
they'd	Ded 
they'll          Del 
they're        D* 
they've        Dev 
thick          TIk 
thicker	TIkR 
thigh	T9 
thighs	T9z 
thin           TIn 
thing          TIN 
thing's         TINz 
thingamajigger	TIN6m6GIgR 
thingie	TINi 
thingies	TINiz 
things         TINz 
think          TINk 
thinking       TINkIN 
thinks         TINks 
third          T3d 
thirst	T3st 
thirsty       T3sti 
thirteen	T3tin 
thirty         T3rti 
this           DIs 
thistle	TIsL 
thorn	T%n 
thornbushes	T%nbUS6z 
thorns	T%nz 
thorny	T%ni 
those          Doz 
though         Do 
thought        TOt 
thoughtful	TOtfL 
thousand	TQz~d 
thrash   Tr&S 
thrasher	Tr&SR 
thread         TrEd 
three          Tri 
threes         Triz 
threw          Tru 
throat         Trot 
throats	Trots 
through        Tru 
throughout	TruQt 
throw          Tro 
throwing       TroIN 
thrown         Tron 
throws         Troz 
thumb          TAm 
thumbprints	TAmprInts 	
thumbs         TAmz 
thumbtacks	TAmt&ks 
thumper	TAmpR 
thunder	TAndR 
thundered	TAndRd 
thursday       T3zde 
thy	D9 
ti@si	ti 
tic	tIk 
tick	tIk 
ticket          tIkIt 
tickets       tIkIts 
tickie	tIki 
tickle         tIkL 
tickled       tIkLd 
tickler	tIkLR 
tickles        tIkLz 
tickletickle	tIkL  tIkL 
ticklie	tIkli 
tickling       tIkLIN 
ticklish	tIklIS 
tickly	tIkli 
ticks          tIks 
tictactoe	tIk  t&k  to 
tiddywinkle	tIdi  wINkL  
tide	t9d 
tie            t9 
tied           t9d 
ties           t9z 
tiger          t9gR 
tigers         t9gRz 
tigger	tIgR 
tiggers	tIgRz 
tiggywinkle	tIgi  wINkL 
tight          t9t 
tighter	t9tR 
tightly	t9tli 
tights	t9ts 
tile	t9L 
tilt	tIlt 
tilted 	tIlt6d 
tim	tIm 	
timber	tImbR 
timberland	tImbRl&nd 
timbers	tImbRz 
time           t9m 
timer	t9mR 
times          t9mz 
timing	t9mIN 
timmer	tImR  
timmonium 	tImoniAm 
timmy	tImi 
timmy's	tImiz 
timone	tImon 
timothy	tIm6Ti 
tims	tImz 
tin	tIn 
tiniest	t9niEst 
tinkerbell	tINkRbEl 
tinkertoy	tINkRt7
tinkertoys	tINkRt7z
tinkle          tINKL 
tinky	tINki 
tinkywink    tINki  wINk 
tinkywinky   tINki  wINki 
tiny	t9ni 
tip	tIp 
tipietoe	tIpito 
tipietoes	tIpitoz 
tipped	tIpt 
tippietoe	tIpito  
tippietoes	tIpitoz 
tipping	tIpIN 
tippy	tipi 
tippy's	tipiz 
tips	tIps 
tiptoe	tIpto 
tiptoed	tIptod 
tiptoes	tIptoz  
tire	t9R 
tired          t9Rd 
tires	t9Rz 
tiring	t9RIN 
tissue	tISu 
tissues        tISuz 
to             tu 
toandfro	tu  &nd  fro 
toast          tost 
toasted	tost6d 
toaster	tostR 
toastest	tostEst 
toasty	tosti 
tock	tOk 
today          t6de 
today's        t6dez 
toddler	tOdlR 
toe            to 
toe's	toz 
toenail	tonel 
toenails	tonelz 
toes           toz 
toesie	tozi 
toesies	toziz 
tofu	tofu 
together       t6gEDR 
toilet            t7l6t 
tokyo	tokio 
told           told 
tom	tam 
tom's	tamz  
tomato	t6meto 
tomatos	t6metoz 
tomboy	tOmb7 
tomcat	tOmk&t 
tommy      tami 
tomorrow       t6m#o 
tomorrow's	t6m#o  
ton            tAn 
tonga          taNg6 
tongue         tAN 
tongue's       tANz 
tonight        t6n9t 
tonka	taNk6 
tonka's            taNk6z 
tons           tAnz 
tonya	tany6 
too            tu 
took           tUk 
tool	tul 
toolbox	tulbaks 
tools	tulz 
toolshed	tulshEd 
tooshy		tUSi
toot	tut 
tootaloo	tut6lu 
tooth	tuT 
toothbrush	tuTbrAS 
toothbrushes	tuTbrAS6z 
toothie	tuTi 
toothies	tuTiz 
toothless	tuTl6s 
tooting	tutIN 
tootleloo	tutLu 
toots	tuts 
tootsie	tUtsi 
tootsies	tUtsiz 
top            tap 
topic	tapIk 
toppings	tapINz 
tops 	taps 
tore	t% 
torn   t%n 
tortoise	t%t6s 
torturing	t%c)IN 
toss	tas 
tossed	tast 
tosses	tas6z 
totally        totLi 
totem	totM 
toucan	tuk&n 
touch          tAc 
touchdowns	tAcdQnz 
touched	tAct 
touches	tAc6z 
touchie	tAci 
touching       tAcIN 
touchy	tAci 
tough	tAf 
toughie	tAfi 
tow	to 
toward	t6w#d 
towards        t%dz 
towel          tQl 
towels	tQlz 
tower          tQR 
towers         tQRz 
town	tQn 
toy            t7 
toy'll	t7L 
toybox	t7baks 
toys           t7z 
track	tr&k 
tracks         tr&ks 
tractor	tr&ktR 
trade   tred 
traditional	tr6dIS~L 
traffic         tr&fIk 
trailed	treLd 
trails	treLz 
train          tren 
trained	trend 
training	trenIN 
trains         trenz 
translate	tr&nslet 
trapeze	tr6piz 
trapped	tr&pt 
trash           trAS 
trashed       trASt 
trashes       trAS6z 
trashing     trASIN 
traumatizing	trOm6t9zIN 
traveler	tr&vLR 
traveling	tr&vLIN 
travels	tr&vLz 
tray           tre 
trays	       trez
treat           trit 
treatment	tritm~t 
treats           trits 
tree           tri 
trees	triz 
treetop	tritap 
triangle      tr9eNgL 
triangles	tr9&NgLz 
triangular	tr9&ngy6lR 
trick          trIk 
tricked	trIkt 
tricks	trIks 
tricky         trIki 
tricycle       tr9sIkL 
tried          tr9d 
tries          tr9z 
trike          tr9k 
trim	trIm 
trip           trIp 
triple       trIpL 
tripled       trIpLd 
tripod	tr9pad 
tripped   trIpt 
tripping       trIpIN 
trombone	trambon 
troop	trup 
trouble        trAbL 
trough	trOf 
trousers	trQsRz 
trout	trQt 
truck          trAk 
truck's	       trAks
truckie	trAki 
trucks         trAks 
true           tru 
truly	truli 
trunk          trANk 
trunks	trANks 
trust	trAst 
truth	truT 
truthfully     truTf6li 
try            tr9 
trying         tr9IN 
trys	tr9z 
tub            tAb 
tubbie	tAbi 
tube            tub 
tubes           tubz 
tubing        tubIN 
tuck	tAk 
tucked	tAkt 
tucker	tAkR 
tuesday	tuzde 
tuffet	tAf6t 
tug            tAg 
tugged   tAgd 
tugging	tAgIN 
tulip          tulIp 
tulips         tulIps 
tumble         tAmbL 
tumbled        tAmbLd 
tumbles	tAmbLz 
tumbling	tAmbLIN 
tummies	tAmiz 
tummy          tAmi 
tumtum	tAmtAm 
tuna             tun6 
tune            tun 
tunes          tunz 
tunnel	tAnL 
tupperware	tApRw* 
turkey            t3ki 
turkey's          t3kiz 
turkeys	t3kiz 
turkies           t3kiz 
turn           t3n 
turnaround	t3n6rQnd 
turned         t3nd 
turning       t3nIN 
turns          t3nz 
turtle         t3tL 
turtle's       t3tLz 
turtleneck	t3tLnEk 
turtles	t3tLz 
tush	tUS 
tutti	tuti 
tuttletuttle	tAtL  tAtL 
tutu	tutu 
tuv@k        ti  yu  vi 
tv             tivi 
tweaks	twiks 
tweedle	twidL 
tweedlebug	twidLbAg 
tweedledee	twidLdi 
tweedledum	twidLdAm 
tweet	twit 
tweetie	twiti 
tweetie's	twitiz 
tweety        twiti 
twelfth	twElf 
twelve        twElv 
twenty         twEnti 
twice          tw9s 
twiddle	twIdL 
twiddlebug	twIdLbAg 
twinkle	twINkL 
twirl	tw3l 
twirly	tw3li 
twist	twIst 
twister	twIstR 
twisting	twIstIN 
twisty	twIsti 
two            tu 
twos	tuz 
twy	tw9 
twying	tw9IN 
ty	t9 
tyco	t9ko 
tying	t9IN 
tylenol	t9lEnal 
type	t9p 
typing	t9pIN 
tyrese	t9ris 
u	yu 
u@l            yu 
ubb's	Abz 
ugh	Ag 
uglier       AgliR 
ugliest      AgliEst 
ugly          Agli 
uh             A 
uhhuh        AhA 
uhhum	MhM 
uhoh           Ao 
uhuh           AA 
ukelele        yuk6leli 
ulterior	Alt(iR 
um               Am 
umbrella       AmbrEl6 
unbearable     Anb*6bL 
unbreakable    Anbrek6bL 
unbuckle	AnbAkL 
unbuckled	AnbAkLd 
unbutton       AnbAt~ 
uncheerful	Anc(fL 
uncle          ANkL 
uncles	AnkLz 
uncomfortable	AnkAmftRbL 
unconsciously  AnkanS6sli 
uncover	AnkAvR 
uncovering	AnkAvRIN 
uncurl	Ank3l 
under          AndR 
underarm	AndR#m 
underarms	AndR#mz 
underneath	AndRniT 
underpants     AndRp&nts 
undershirt   AndRS3t 
understand     AndRst&nd 
understandable	AndRst&ndEbL 
understanding  AndRst&ndIN 
understands    AndRst&ndz 
understood     AndRstUd 
underwear	AndRw* 
underwears	AndRw*z 
undies	Andiz 
undo           Andu 
undone         AndAn 
undress        AndrEs 
undressed	AndrEst 	
undressing     AndrEsIN 
unfair	Anf* 
unfold	Anfold 
unfortunate	Anf%t6n6t 
unfortunately	Anf%t6n6tli 	
unfree	Anfri 
unhappy	Anh&pi 
unhook	AnhUk 
unicorn        yunIk%n 
unicycle	yunIc9kL 
unidentifiable	An9dEnt6f96bL 
uniform         yun6f%m 
uniforms        yun6f%mz 
unique         yunik 
unit	yunIt 
universal        yunIvRsL 
universe	yunIvRs 
unless         AnlEs 
unlimited	AnlImIt6d 
unload         Anlod 
unlock         Anlak 
unlocked	Anlakt 
unorganized	An%g6n9zd 
unpacking	Anp&kIN 	
unpause	AnpOz 
unpleasant	AnplEs~t 
unplug       AnplAg 
unplugged    AnplAgd 
unplugging   AnplAgIN 
unplugs        AnplAgz 
unravels       Anr&vLz 
unruly          Anruli 
unscrew		Anskru 
unsnap         Ansn&p 
unsnapped     Ansn&pt 
unstrap         Anstr&p 
untape	Antep 
untie          Ant9 
untied         Ant9d 
unties         Ant9z 
until          AntIl 
untying        Ant9IN 
unused        Anyuzd 
unusual 	AnyuZuL 
unzip          AnzIp 
unzipped       AnzIpt 
unzipperoni	AnzIpRoni 
unzipping      AnzipIN 
up             Ap 
uphill	AphIl 
upieday	Apide 
upon	Ap~ 
upper	ApR 
uppie	Api 
ups           Aps 
ups@c	Aps 
upsa	Aps6 
upsadaisy	Aps6dezi 
upset	ApsEt 
upside         Aps9d 
upsidedown	Aps9dQn 
upsie	Apsi 
upstairs    Apst*z 
upstream	Apstrim 
uptown	AptQn 
urchins	3cInz 
urge           3G 
us             As 
use            yuz 
used           yuzd 
useful	yusfL 
useless	yusl6s 
uses           yuzIz 
using	yuzIN 	
usual	yuZuL 
usually        yuZw6li 
utensil	yutEnsL 
utensils       yutEnsIlz 
utmost	Atmost 
v               vi 
v's	vIz 
v@l            vi 
vacation       vekeS~ 
vacuum         v&kyum 
vacuumed	v&kyumd 
vacuums        v&kyumz 
valentine      v&l~t9n 
valentine's	v&lEnt9nz 
valentines	v&lEnt9nz 
vampire	v&mp9R 
van             v&n 
van's	v&nz 
vandross         v&ndrOs 
vane	ven 
vanilla        v6nIl6 
vans              v&nz 
variable	v*i6bL 
variety	v6r96ti 
vas                 vAz 
vaseline          v&s6lin 
vasie            vezi 
vat	v&t 
vegetable    vEGt6bL 
vegetables    vEGt6bLz 
veggie	vEGi 
vehicle	viIkL 
veils	velz 
velcro	vElkro 
velcroed	velkrod 
velveteen	velv6tin 
vent	vEnt 
vera	v*6 	
verbalize      v3b6l9z 
vern	v3n 
versatile	v3s6t9l 
verse	v3s 
version	v3Z~ w
versus	v3s6s 
very           v*i 
vests	vEsts 	
victoria	vikt%i6 
video	vIdio 
videos	vIdioz 
view	vyu 
viewpoint      vyup7nt 
vigorously     vIgR6s 
vin	vIn 
vine           v9n 
vinegar       vIn6gR 
vines	v9nz 
vinnie         vIni 
vintage        vIntIG 
violence        v96l~ts 
violent	v96l~t 
violet	v96l6t 
violin         v96lIn 
viper	v9pR 
virginia       vRGIny6 
virtually      v3cu6li 
visit            vIzIt 
visited         vIzIt6d 
visiting       vIzItIN 
visits          vIzIts 
visual           vIzuL 
vitamin	v9t&mIn 
vitamins	v9t&mInz 
vividly        vIvIdli 
vocal          vokL 
vogue	       vog
voice          v7s 
voices         v7sIz 
volcano	 valceno 
vole	vol 
volleyball	valibOl 
volunteer      val~t( 
vroom	vrum 
w   dAbLyu 
w@l            dAbLyu 
wackwackwack@o	w&k  w&k  w&k 
wacky	w&ki 
wafer	wefR 
wafers	wefRz 
waffle	wOfL 
waffles	wOflz 
wag	w&g 
wagon          weg~ 
wahwahwah	w&  w&  w& 
wahwahwah@si	w&  w&  w& 
wait           wet 
waited	wet6d 
waiting	wetIN 
wake           wek 
wakes          weks 
waking         wekIN 
waldo	waldo 
walk           wOk 
walkandtalk	wOk  &nd  tOk 
walked         wOkt 
walker          wOkR 
walkie	wOki 
walkietalkie	wOkitOki 
walkietalkies	wOkitOkiz 
walking        wOkIN 
walks          wOks 
wall           wOl 
wallet	wal6t 
wallpaper	wOlpepR 
walls          wOlz 
walt           wOlt 
walters	waltRz 
walters's	waltRz6z 
wand	wand 
wandered   wandRd 
wandering	wandRIN 
wanna          wan6 
want           want 
want's         wants 
wanted         wantId 
wanting	wantIN 
wants          wants 
war              w% 
warm           w%m 
warmed	w%md 
warmer	w%mR 
warming	w%mIN 
warn 	w%n 
warning	w%nIN 
warren	w%~ 
warrior	w%iR 	
was            wAz 
wash           waS 
washcloth      waSklOT 
washcloths	waSklOTs 
washed         waSt 
washer	waSR 
washes         waSIz 
washie	waSi 	
washing        waSIN 
washingmachine waSIN m6Sin
washrag	waSr&g 
wasn't         wAz~t 
wasp           wasp 
wasps           wasps 
waste	west 
wastebasket  westb&sk6t
wasted   west6d 
wasting	westIN 
watch          wac 
watched        wact 
watches        wacIz 
watching       wacIN 
water          wOtR 
water's	watRz 
waterfall	watRfal 	
watering	watRIN 
waterloo	watRlu 
watermelon	watRmEl~ 
watermelons	watRmEl~z 
watery	watRi 
wave           wev 
waved	wevd 
waves          wevz 
waving         wevIN 
wawa	wawa 
wax	w&ks 
way            we 
way's	wez 
ways           wez 
we             wi 
we'd	wid 
we'll          wil 
we're          w( 
we've          wiv 
weak	wik 
wear           w* 
wearable	w*6bL 
wearing        w*IN 
wears          w*z 
weasel         wizL 
weasels        wizLz 
weather	wEDR 
weaving	wivIN 
web	wEb 
webs  wEbz 
wednesday	wEnzde 
wee            wi 
weebles	wibLz 
weed	wid 
weeds	widz 
week           wik 
weekend        wikEnd 
weeks          wiks 
weens	winz 
weensie	winsi 
weepee	wipi 
weepie	wipi 
weepy	wipi 
weeta	wit6 
weewee	wiwi 
weewees	wiwiz 
weeweeweeweewee	wi  wi  wi  wi 
weigh	we 
weight	wet 
weird          w(d 
weirdest	w3dEst 
weirdo	w3do 
welcome        wElkM 
well           wEl 
went           wEnt 
were           w3 
weren't       w3nt 
wet            wEt 
wetter	wEtR 
wh        W 
whack          W&k 
whaddya	wAdy6 
whale          Wel 
whales	wELz 
wham	w&m 
what           WAt 
what'd        WAt6d 
what'll	      WAtL
what're	      WAtR
what's         WAts 
whatcha       WAtc6 
whatchamacallit	wAtc6m6kOlIt 
whatever       WAtEvR 
wheat          Wit 
wheaties	witiz 
whee	wi 
wheel	wiL 
wheelbarrow    Wilb*o 
wheeling	wiLIN 
wheels         Wilz 
when           WEn 
when's	wEnz 
whence         WEns 
whenever       WEnEvR 
whens	       wEnz
where	w*  
where          W* 
where'd        W*d 
where're   W*R 
where's        W*z 
whereas        W*&z 
whereupon      W*6pan 
wherever       W*EvR 
whether        WEDR 
whew	Wu 
whey	we 
which          WIc 
while          W9l 
whine         W9n 
whined      W9nd 
whines       W9nz 
whiney	w9ni 
whineyness	w9ninEs 
whining      W9nIN 
whip           WIp 
whipped     WIpt 
whipping      WIpIN 
whips           WIps 
whirled	w3ld 
whirlwind		w3lwInd 
whisker	wIskR 
whiskers       WIskRz 
whisper	wIspR 
whispered	wIspRd 
whispering	wIspRIN 
whistle	wIsL  
white          W9t 
whitney	wItni 
who            hu 
who're	       huR
who's          huz 
whoa           wo6 
whoever	huEvR 
whole          hol 
whom           hum 
whoop	wup 
whoopee	wUpi 
whoopie	wUpi 
whoops       wUps 
whoopsadaisy    wUps6dezi 
whoopsie	wUpsi 
whoopsiedoozies	wUpsiduziz 
whoopsiedoozy	wUpsiduzi 
whoosh	wUS 
whose          huz 
whoville	huvIl 
why            W9 
why's	w9z 
whys	w9z 
wick	wIk 
wicked         wIkId 
wide           w9d 
wider	w9dR 
width	wIdT 
wiener	winR
wife	w9f 
wig	wIg 
wiggins	wIgInz 
wiggle	wIgL 
wiggles   wIgLz 
wiggly	wIgli 
wild           w9ld 
wildly	w9ldli 
wiled	wIld 
will           wIl 
william   wIlyAm 
willie	wIli 
willing        wIlIN 
willow	wIlo 
willy	wIli 
wilted  wIlt6d 
wily	w9li 
win	wIn 
wind             wInd 
wind's	wIndz 
